Customer_ID,Name,DOB,PAN,Email,Phone,Address,Segment,KYC_Status,Onboarding_Date,Name_raw,PAN_raw,Email_raw,Phone_raw,Segment_raw,KYC_Status_raw
CUST_07360,Harish Patel,1950-10-07,NRGBG6005A,harishpatel.7360@gmail.com,+916086462891,"269, Market Road",Privileged,Completed,2022-03-30,Harish Patel,NRGBG6005A,harishpatel.7360@gmail.com,916086462891,Privileged,Completed
CUST_07361,Sahil Nair,1979-08-22,RAMEH1649L,sahilnair.7361@apexbankmail.com,+917369399101,"306, Market Road",Privileged,Pending,2021-01-02,Sahil Nair,RAMEH1649L,sahilnair.7361@apexbankmail.com,917369399101,Privileged,Pending
CUST_07362,Yash Choudhary,1987-11-25,AABZB7152K,yashchoudhary.7362@gmail.com,+916041792127,"312, Lake View Road",Mass Retail,Completed,2023-03-28,Yash Choudhary,AABZB7152K,yashchoudhary.7362@gmail.com,916041792127,Mass Retail,Completed
CUST_07363,Pranav Choudhary,1971-02-27,GLXJQ9349U,pranavchoudhary.7363@apexbankmail.com,+917313701883,"505, Market Road",Mass Retail,Completed,2024-02-14,Pranav Choudhary,GLXJQ9349U,pranavchoudhary.7363@apexbankmail.com,917313701883,Mass Retail,Completed
CUST_07364,Arjun Iyer,1985-04-06,SUJMZ1968B,arjuniyer.7364@apexbankmail.com,+916350085671,"87, MG Road",Mass Retail,Completed,2023-04-23,Arjun Iyer,SUJMZ1968B,arjuniyer.7364@apexbankmail.com,916350085671,Mass Retail,Completed
CUST_07365,Rakesh Desai,1969-03-19,LLNXL1535E,rakeshdesai.7365@yahoo.com,+918532299491,"763, Lake View Road",Mass Retail,Failed,2024-03-27,Rakesh Desai,LLNXL1535E,rakeshdesai.7365@yahoo.com,918532299491,Mass Retail,Failed
CUST_07366,Aditi Sharma,1973-06-28,AKUQU7237Z,aditisharma.7366@yahoo.com,+916536020826,"631, Lake View Road",Mass Retail,Completed,2022-11-19,Aditi Sharma,AKUQU7237Z,aditisharma.7366@yahoo.com,916536020826,Mass Retail,Completed
CUST_07367,Nandini Kumar,1948-08-20,PXRCD1044C,nandinikumar.7367@apexbankmail.com,+916687774366,"674, Park Street",Mass Retail,Pending,2024-06-09,Nandini Kumar,PXRCD1044C,nandinikumar.7367@apexbankmail.com,916687774366,Mass Retail,Pending
CUST_07368,Lakshmi Rao,1991-11-01,MUPWL7288Z,lakshmirao.7368@outlook.com,+916472075634,"660, Lake View Road",Privileged,Completed,2022-11-29,Lakshmi Rao,MUPWL7288Z,lakshmirao.7368@outlook.com,916472075634,Privileged,Completed
CUST_07369,Pooja Mehta,2004-03-26,ZGWQV1988I,poojamehta.7369@yahoo.com,+917641556563,"981, MG Road",Mass Retail,Pending,2021-04-15,Pooja Mehta,ZGWQV1988I,poojamehta.7369@yahoo.com,917641556563,Mass Retail,Pending
CUST_07370,Divya Patel,1981-03-11,NXPEI5504E,divyapatel.7370@gmail.com,+918219786244,"869, MG Road",Mass Retail,Completed,2024-03-03,Divya Patel,NXPEI5504E,divyapatel.7370@gmail.com,918219786244,Mass Retail,Completed
CUST_07371,Aditya Bose,1976-01-01,NSGXY8362M,adityabose.7371@gmail.com,+917698104268,"946, Station Road",Privileged,Completed,2024-03-07,Aditya Bose,NSGXY8362M,adityabose.7371@gmail.com,917698104268,Privileged,Completed
CUST_07372,Nikhil Kumar,1951-12-06,SPQQA8374B,nikhilkumar.7372@outlook.com,+919884893041,"618, Station Road",Wealth,Failed,2022-12-14,Nikhil Kumar,SPQQA8374B,nikhilkumar.7372@outlook.com,919884893041,Wealth,Failed
CUST_07373,Vivek Iyer,1996-12-09,GDZCF1559X,vivekiyer.7373@yahoo.com,+918724628388,"989, Lake View Road",Mass Retail,Completed,2025-04-25,Vivek Iyer,GDZCF1559X,vivekiyer.7373@yahoo.com,918724628388,Mass Retail,Completed
CUST_07374,Gaurav Kulkarni,1996-08-20,DJWFP2425E,gauravkulkarni.7374@outlook.com,+918603104117,"893, Station Road",Mass Retail,Completed,2025-12-23,Gaurav Kulkarni,DJWFP2425E,gauravkulkarni.7374@outlook.com,918603104117,Mass Retail,Completed
CUST_07375,Aditi Sharma,1988-01-05,PVSDI8756Q,aditisharma.7375@outlook.com,+916314792237,"460, Market Road",Mass Retail,Completed,2026-02-14,Aditi Sharma,PVSDI8756Q,aditisharma.7375@outlook.com,916314792237,Mass Retail,Completed
CUST_07376,Dev Iyer,1994-01-19,VMEDV3991P,deviyer.7376@yahoo.com,+916739573807,"715, MG Road",Mass Retail,Completed,2021-03-11,Dev Iyer,VMEDV3991P,deviyer.7376@yahoo.com,916739573807,Mass Retail,Completed
CUST_07377,Rohan Reddy,1976-12-04,PFWIY2624N,rohanreddy.7377@gmail.com,+917788104622,"236, Park Street",Mass Retail,Pending,2021-05-20,Rohan Reddy,PFWIY2624N,rohanreddy.7377@gmail.com,917788104622,Mass Retail,Pending
CUST_07378,Kavya Gupta,1986-09-16,AUMOK9228B,kavyagupta.7378@gmail.com,+918247792480,"258, Station Road",Mass Retail,Completed,2026-02-07,Kavya Gupta,AUMOK9228B,kavyagupta.7378@gmail.com,918247792480,Mass Retail,Completed
CUST_07379,Kavya Desai,1992-12-24,GPTVU1093M,kavyadesai.7379@yahoo.com,+919212900960,"795, MG Road",Privileged,Completed,2022-10-13,Kavya Desai,GPTVU1093M,kavyadesai.7379@yahoo.com,919212900960,Privileged,Completed
CUST_07380,Pranav Desai,1983-12-22,QTZHL8902J,pranavdesai.7380@gmail.com,+917801783409,"81, Park Street",Mass Retail,Completed,2021-06-11,Pranav Desai,QTZHL8902J,pranavdesai.7380@gmail.com,917801783409,Mass Retail,Completed
CUST_07381,Varun Nair,1952-04-09,XPUSS9630W,varunnair.7381@yahoo.com,+919720824902,"420, MG Road",Mass Retail,Completed,2023-09-16,Varun Nair,XPUSS9630W,varunnair.7381@yahoo.com,919720824902,Mass Retail,Completed
CUST_07382,Rahul Sharma,1967-06-02,KVJAA4954J,rahulsharma.7382@gmail.com,+916850618468,"769, Lake View Road",Mass Retail,Pending,2024-03-21,Rahul Sharma,KVJAA4954J,rahulsharma.7382@gmail.com,916850618468,Mass Retail,Pending
CUST_07383,Rahul Verma,1967-02-05,ARYPC5269N,rahulverma.7383@outlook.com,+916132351419,"340, Station Road",Mass Retail,Completed,2025-02-27,Rahul Verma,ARYPC5269N,rahulverma.7383@outlook.com,916132351419,Mass Retail,Completed
CUST_07384,Manish Agarwal,2002-04-28,VEIYU9437A,manishagarwal.7384@yahoo.com,+919531337453,"746, Park Street",Mass Retail,Completed,2024-08-03,Manish Agarwal,VEIYU9437A,manishagarwal.7384@yahoo.com,919531337453,Mass Retail,Completed
CUST_07385,Kavya Mehta,1969-09-22,LLWOA7353K,kavyamehta.7385@apexbankmail.com,+917724253142,"913, Market Road",Mass Retail,Completed,2023-06-09,Kavya Mehta,LLWOA7353K,kavyamehta.7385@apexbankmail.com,917724253142,Mass Retail,Completed
CUST_07386,Arvind Agarwal,2000-01-11,GIWPM5758R,arvindagarwal.7386@outlook.com,+916307570902,"2, Station Road",Mass Retail,Completed,2024-10-07,Arvind Agarwal,GIWPM5758R,arvindagarwal.7386@outlook.com,916307570902,Mass Retail,Completed
CUST_07387,Charan Bose,1973-09-09,YJGTP7913J,charanbose.7387@apexbankmail.com,+916461939646,"635, Station Road",Mass Retail,Completed,2021-01-14,Charan Bose,YJGTP7913J,charanbose.7387@apexbankmail.com,916461939646,Mass Retail,Completed
CUST_07388,Charan Mehta,1960-09-12,QFIIZ2442K,charanmehta.7388@apexbankmail.com,+919960780739,"999, Station Road",Mass Retail,Completed,2021-02-27,Charan Mehta,QFIIZ2442K,charanmehta.7388@apexbankmail.com,919960780739,Mass Retail,Completed
CUST_07389,Neha Singh,1966-06-21,GNGGZ2933B,nehasingh.7389@yahoo.com,+919403637372,"775, Market Road",Privileged,Completed,2025-06-26,Neha Singh,GNGGZ2933B,nehasingh.7389@yahoo.com,919403637372,Privileged,Completed
CUST_07390,Sahil Patel,1990-11-08,ADQZJ8634K,sahilpatel.7390@apexbankmail.com,+919738768992,"568, Park Street",Mass Retail,Completed,2021-07-19,Sahil Patel,ADQZJ8634K,sahilpatel.7390@apexbankmail.com,919738768992,Mass Retail,Completed
CUST_07391,Arvind Verma,1997-12-22,PZRTH3168B,arvindverma.7391@outlook.com,+916524892418,"520, MG Road",Mass Retail,Completed,2022-12-17,Arvind Verma,PZRTH3168B,arvindverma.7391@outlook.com,916524892418,Mass Retail,Completed
CUST_07392,Dev Patel,2004-06-15,TLFYE4713J,devpatel.7392@apexbankmail.com,+917639325265,"393, Market Road",Privileged,Failed,2022-10-19,Dev Patel,TLFYE4713J,devpatel.7392@apexbankmail.com,917639325265,Privileged,Failed
CUST_07393,Harish Joshi,1998-07-12,TQCWM1680R,harishjoshi.7393@yahoo.com,+919788722603,"385, Park Street",Mass Retail,,2024-03-24,Harish Joshi,TQCWM1680R,harishjoshi.7393@yahoo.com,919788722603,Mass Retail,
CUST_07394,Pooja Kumar,1997-04-17,AYTWY3615B,poojakumar.7394@yahoo.com,+919851943913,"359, MG Road",Mass Retail,Pending,2022-09-25,Pooja Kumar,AYTWY3615B,poojakumar.7394@yahoo.com,919851943913,Mass Retail,Pending
CUST_07395,Pranav Reddy,1994-08-25,GZHLB8015W,pranavreddy.7395@outlook.com,+918577679717,"593, Lake View Road",Wealth,Completed,2021-04-03,Pranav Reddy,GZHLB8015W,pranavreddy.7395@outlook.com,918577679717,Wealth,Completed
CUST_07396,Vikas Singh,1949-07-15,XKCYZ9076H,vikassingh.7396@gmail.com,+918315383544,"894, Park Street",Mass Retail,Completed,2022-12-20,Vikas Singh,XKCYZ9076H,vikassingh.7396@gmail.com,918315383544,Mass Retail,Completed
CUST_07397,Vikas Nair,1969-07-07,WSJCC5800W,vikasnair.7397@outlook.com,+916663657657,"106, MG Road",Privileged,Completed,2022-04-01,Vikas Nair,WSJCC5800W,vikasnair.7397@outlook.com,916663657657,Privileged,Completed
CUST_07398,Lakshmi Desai,1990-06-24,UYTAC2027A,lakshmidesai.7398@yahoo.com,+918462948991,"598, Lake View Road",Privileged,Completed,2022-04-16,Lakshmi Desai,UYTAC2027A,lakshmidesai.7398@yahoo.com,918462948991,Privileged,Completed
CUST_07399,Kavya Gupta,1957-10-24,OLGNC2788V,kavyagupta.7399@outlook.com,+917442775326,"253, Station Road",Mass Retail,Pending,2026-06-25,Kavya Gupta,OLGNC2788V,kavyagupta.7399@outlook.com,917442775326,Mass Retail,Pending
CUST_07400,Rahul Kulkarni,1967-12-11,WAQIR1356W,rahulkulkarni.7400@gmail.com,+916345067701,"238, Lake View Road",Mass Retail,Completed,2023-09-13,Rahul Kulkarni,WAQIR1356W,rahulkulkarni.7400@gmail.com,916345067701,Mass Retail,Completed
CUST_07401,Srinivas Sharma,1963-10-15,EBQPY9949A,srinivassharma.7401@apexbankmail.com,+919629614559,"438, Market Road",Mass Retail,Completed,2025-01-22,Srinivas Sharma,EBQPY9949A,srinivassharma.7401@apexbankmail.com,919629614559,Mass Retail,Completed
CUST_07402,Yash Joshi,1954-10-13,OLRPF8729Q,yashjoshi.7402@apexbankmail.com,+918020430187,"749, Market Road",Wealth,Completed,2024-07-13,Yash Joshi,OLRPF8729Q,yashjoshi.7402@apexbankmail.com,918020430187,Wealth,Completed
CUST_07403,Manish Joshi,1973-03-13,MDIGX9006Q,manishjoshi.7403@gmail.com,+917049935927,"624, Lake View Road",Privileged,Completed,2025-01-12,Manish Joshi,MDIGX9006Q,manishjoshi.7403@gmail.com,917049935927,Privileged,Completed
CUST_07404,Karan Choudhary,1992-06-13,MDMJM1455K,karanchoudhary.7404@apexbankmail.com,+917235545999,"455, Station Road",Mass Retail,Completed,2023-11-17,Karan Choudhary,MDMJM1455K,karanchoudhary.7404@apexbankmail.com,917235545999,Mass Retail,Completed
CUST_07405,Pooja Gupta,1998-07-15,PQSZU1020C,poojagupta.7405@gmail.com,+918924927574,"110, Station Road",Mass Retail,Completed,2026-07-25,Pooja Gupta,PQSZU1020C,poojagupta.7405@gmail.com,918924927574,Mass Retail,Completed
CUST_07406,Srinivas Joshi,1983-03-14,SHDOW8631F,srinivasjoshi.7406@gmail.com,+919340790200,"862, Lake View Road",Mass Retail,Completed,2021-05-06,Srinivas Joshi,SHDOW8631F,srinivasjoshi.7406@gmail.com,919340790200,Mass Retail,Completed
CUST_07407,Nikhil Patel,1994-07-07,CSOCM1670D,nikhilpatel.7407@apexbankmail.com,+918802479281,"158, MG Road",Privileged,Completed,2022-08-07,Nikhil Patel,CSOCM1670D,nikhilpatel.7407@apexbankmail.com,918802479281,Privileged,Completed
CUST_07408,Gaurav Reddy,1962-07-11,KRIUY3316C,gauravreddy.7408@yahoo.com,+916694764007,"458, Park Street",Mass Retail,Completed,2025-08-17,Gaurav Reddy,KRIUY3316C,gauravreddy.7408@yahoo.com,916694764007,Mass Retail,Completed
CUST_07409,Kiran Agarwal,1948-09-21,KJNGB1484F,kiranagarwal.7409@yahoo.com,+916194697116,"546, Market Road",Mass Retail,Pending,2021-04-03,Kiran Agarwal,KJNGB1484F,kiranagarwal.7409@yahoo.com,916194697116,Mass Retail,Pending
CUST_07410,Harish Patel,1969-05-11,CIKDM7752G,harishpatel.7410@apexbankmail.com,+917607245776,"299, Park Street",Mass Retail,Completed,2026-04-27,Harish Patel,CIKDM7752G,harishpatel.7410@apexbankmail.com,917607245776,Mass Retail,Completed
CUST_07411,Sneha Menon,2000-06-12,VRZDS2500P,snehamenon.7411@yahoo.com,+916929106524,"902, MG Road",Privileged,Completed,2024-04-10,Sneha Menon,VRZDS2500P,snehamenon.7411@yahoo.com,916929106524,Privileged,Completed
CUST_07412,Sahil Rao,1955-08-23,OCSBJ2693T,sahilrao.7412@gmail.com,+918369879043,"490, Market Road",Mass Retail,Completed,2025-01-09,Sahil Rao,OCSBJ2693T,sahilrao.7412@gmail.com,918369879043,Mass Retail,Completed
CUST_07413,Arjun Kumar,1991-09-02,KZBMB7202H,arjunkumar.7413@gmail.com,+919447552264,"626, Station Road",Privileged,Completed,2024-11-01,Arjun Kumar,KZBMB7202H,arjunkumar.7413@gmail.com,919447552264,Privileged,Completed
CUST_07414,Sahil Gupta,1955-11-12,YZIXE5605L,sahilgupta.7414@yahoo.com,+918857331048,"568, Station Road",Mass Retail,Completed,2024-12-06,Sahil Gupta,YZIXE5605L,sahilgupta.7414@yahoo.com,918857331048,Mass Retail,Completed
CUST_07415,Aarav Gupta,1999-05-01,ZHUTY8601I,aaravgupta.7415@yahoo.com,+916733426156,"994, Market Road",Wealth,Completed,2023-02-27,Aarav Gupta,ZHUTY8601I,aaravgupta.7415@yahoo.com,916733426156,Wealth,Completed
CUST_07416,Raj Sharma,2003-01-22,NUMUS1339D,rajsharma.7416@apexbankmail.com,+918969567885,"296, Station Road",Privileged,Completed,2021-04-27,Raj Sharma,NUMUS1339D,rajsharma.7416@apexbankmail.com,918969567885,Privileged,Completed
CUST_07417,Mohan Rao,1956-07-16,BDXGP5901F,mohanrao.7417@gmail.com,+919969417869,"823, Lake View Road",Mass Retail,Completed,2023-04-30,Mohan Rao,BDXGP5901F,mohanrao.7417@gmail.com,919969417869,Mass Retail,Completed
CUST_07418,Nikhil Sharma,1975-10-06,BXRLO2084B,nikhilsharma.7418@outlook.com,+916578121016,"902, Lake View Road",Mass Retail,Completed,2022-01-31,Nikhil Sharma,BXRLO2084B,nikhilsharma.7418@outlook.com,916578121016,Mass Retail,Completed
CUST_07419,Priya Joshi,1984-12-25,OXZDJ6596Z,priyajoshi.7419@outlook.com,+919161111537,"157, Market Road",Mass Retail,Completed,2022-11-22,Priya Joshi,OXZDJ6596Z,priyajoshi.7419@outlook.com,919161111537,Mass Retail,Completed
CUST_07420,Lakshmi Kumar,1948-08-10,LNFCN4708D,lakshmikumar.7420@outlook.com,+918215611741,"834, Market Road",Mass Retail,Completed,2023-10-08,Lakshmi Kumar,LNFCN4708D,lakshmikumar.7420@outlook.com,918215611741,Mass Retail,Completed
CUST_07421,Bhavya Verma,1985-09-10,QGCVH7064G,bhavyaverma.7421@apexbankmail.com,+919813815031,"467, Market Road",Mass Retail,Completed,2021-05-04,Bhavya Verma,QGCVH7064G,bhavyaverma.7421@apexbankmail.com,919813815031,Mass Retail,Completed
CUST_07422,Ananya Reddy,1990-07-09,WCSDF8423Q,ananyareddy.7422@gmail.com,+919883268491,"324, MG Road",Privileged,Failed,2022-11-23,Ananya Reddy,WCSDF8423Q,ananyareddy.7422@gmail.com,919883268491,Privileged,Failed
CUST_07423,Vikas Choudhary,2002-07-13,FYGVD7799H,vikaschoudhary.7423@gmail.com,+919445396137,"232, Lake View Road",Mass Retail,Completed,2025-08-30,Vikas Choudhary,FYGVD7799H,vikaschoudhary.7423@gmail.com,919445396137,Mass Retail,Completed
CUST_07424,Dev Desai,1998-02-08,IDQZZ9102X,devdesai.7424@apexbankmail.com,+918232081238,"349, Station Road",Mass Retail,Completed,2025-06-30,Dev Desai,IDQZZ9102X,devdesai.7424@apexbankmail.com,918232081238,Mass Retail,Completed
CUST_07425,Sneha Reddy,1984-12-16,CKSBZ2561B,snehareddy.7425@gmail.com,+919722541486,"333, Market Road",Mass Retail,Completed,2021-10-07,Sneha Reddy,CKSBZ2561B,snehareddy.7425@gmail.com,919722541486,Mass Retail,Completed
CUST_07426,Aarav Bose,1961-06-18,ZTTJM3802P,aaravbose.7426@outlook.com,+918587037457,"303, Lake View Road",Mass Retail,Completed,2025-04-18,Aarav Bose,ZTTJM3802P,aaravbose.7426@outlook.com,918587037457,Mass Retail,Completed
CUST_07427,Kiran Menon,1957-08-03,PSOVG4601W,kiranmenon.7427@outlook.com,+917520354939,"589, Market Road",Wealth,Completed,2025-09-07,Kiran Menon,PSOVG4601W,kiranmenon.7427@outlook.com,917520354939,Wealth,Completed
CUST_07428,Meera Singh,1972-03-22,XZZBN1776S,meerasingh.7428@outlook.com,+917122198415,"335, Park Street",Mass Retail,Completed,2026-06-08,Meera Singh,XZZBN1776S,meerasingh.7428@outlook.com,917122198415,Mass Retail,Completed
CUST_07429,Harish Sharma,1968-08-08,IVDZE9871E,harishsharma.7429@outlook.com,+918936055767,"233, MG Road",Mass Retail,Completed,2026-02-24,Harish Sharma,IVDZE9871E,harishsharma.7429@outlook.com,918936055767,Mass Retail,Completed
CUST_07430,Lakshmi Patel,1948-04-13,TQSMY7436X,lakshmipatel.7430@apexbankmail.com,+917280586808,"621, Station Road",Mass Retail,Completed,2021-06-14,Lakshmi Patel,TQSMY7436X,lakshmipatel.7430@apexbankmail.com,917280586808,Mass Retail,Completed
CUST_07431,Raj Naidu,1988-02-06,MLCQB5750G,rajnaidu.7431@yahoo.com,+917885069232,"865, Station Road",Mass Retail,Pending,2026-06-05,Raj Naidu,MLCQB5750G,rajnaidu.7431@yahoo.com,917885069232,Mass Retail,Pending
CUST_07432,Deepa Verma,1990-08-17,LIYYW6254A,deepaverma.7432@apexbankmail.com,+919957597053,"870, Park Street",Mass Retail,Completed,2022-11-20,Deepa Verma,LIYYW6254A,deepaverma.7432@apexbankmail.com,919957597053,Mass Retail,Completed
CUST_07433,Deepa Sharma,1976-04-04,TYOPP4531M,deepasharma.7433@apexbankmail.com,+917611819523,"150, Lake View Road",Mass Retail,Completed,2026-07-19,Deepa Sharma,TYOPP4531M,deepasharma.7433@apexbankmail.com,917611819523,Mass Retail,Completed
CUST_07434,Pooja Mishra,1984-08-25,QBQUT6361S,poojamishra.7434@apexbankmail.com,+916957257150,"353, Market Road",Privileged,Completed,2023-02-26,Pooja Mishra,QBQUT6361S,poojamishra.7434@apexbankmail.com,916957257150,Privileged,Completed
CUST_07435,Raj Patel,1949-05-28,RJGEP8936W,rajpatel.7435@apexbankmail.com,+916291117596,"753, Park Street",Mass Retail,Completed,2023-12-02,Raj Patel,RJGEP8936W,rajpatel.7435@apexbankmail.com,916291117596,Mass Retail,Completed
CUST_07436,Akash Rao,1998-02-11,PTFSE7494Y,akashrao.7436@gmail.com,+918462215194,"204, Lake View Road",Mass Retail,,2024-07-20,Akash Rao,PTFSE7494Y,akashrao.7436@gmail.com,918462215194,Mass Retail,
CUST_07437,Ravi Menon,2001-06-18,STYXF1746H,ravimenon.7437@apexbankmail.com,+918528520857,"92, Station Road",Mass Retail,Completed,2025-11-01,Ravi Menon,STYXF1746H,ravimenon.7437@apexbankmail.com,918528520857,Mass Retail,Completed
CUST_07438,Akash Kulkarni,1984-01-23,GABCL6547U,akashkulkarni.7438@outlook.com,+918372895450,"550, Market Road",Mass Retail,Completed,2024-08-22,Akash Kulkarni,GABCL6547U,akashkulkarni.7438@outlook.com,918372895450,Mass Retail,Completed
CUST_07439,Ravi Singh,1970-06-16,FMFNK1881V,ravisingh.7439@outlook.com,+918564748121,"189, Market Road",Mass Retail,Completed,2026-06-27,Ravi Singh,FMFNK1881V,ravisingh.7439@outlook.com,918564748121,Mass Retail,Completed
CUST_07440,Srinivas Bose,1982-06-05,ZZJJE4504O,srinivasbose.7440@apexbankmail.com,+917926631047,"971, MG Road",Privileged,Completed,2021-07-27,Srinivas Bose,ZZJJE4504O,srinivasbose.7440@apexbankmail.com,917926631047,Privileged,Completed
CUST_07441,Aditi Menon,1987-12-04,QNMUS1210B,aditimenon.7441@apexbankmail.com,+916443879908,"463, Lake View Road",Mass Retail,Completed,2024-03-25,Aditi Menon,QNMUS1210B,aditimenon.7441@apexbankmail.com,916443879908,Mass Retail,Completed
CUST_07442,Vikas Kulkarni,1965-02-13,KJZDB4270E,vikaskulkarni.7442@gmail.com,+916251775903,"3, Station Road",Mass Retail,Completed,2026-01-02,Vikas Kulkarni,KJZDB4270E,vikaskulkarni.7442@gmail.com,916251775903,Mass Retail,Completed
CUST_07443,Ishita Menon,2002-01-03,NWQMZ8478I,ishitamenon.7443@gmail.com,+917899906069,"579, Market Road",Mass Retail,Completed,2023-10-29,Ishita Menon,NWQMZ8478I,ishitamenon.7443@gmail.com,917899906069,Mass Retail,Completed
CUST_07444,Charan Choudhary,1954-03-12,JRDMT2451P,charanchoudhary.7444@outlook.com,+918682427410,"797, Station Road",Wealth,Completed,2022-12-19,Charan Choudhary,JRDMT2451P,charanchoudhary.7444@outlook.com,918682427410,Wealth,Completed
CUST_07445,Karan Singh,2003-10-23,IDXMW7395D,karansingh.7445@outlook.com,+919561847893,"138, Station Road",Privileged,Completed,2025-06-09,Karan Singh,IDXMW7395D,karansingh.7445@outlook.com,919561847893,Privileged,Completed
CUST_07446,Varun Naidu,1978-09-21,HHJDS4738S,varunnaidu.7446@apexbankmail.com,+919277718335,"407, MG Road",Mass Retail,Completed,2024-07-26,Varun Naidu,HHJDS4738S,varunnaidu.7446@apexbankmail.com,919277718335,Mass Retail,Completed
CUST_07447,Ananya Mishra,2000-02-19,IXYOW2504X,ananyamishra.7447@gmail.com,+917718941732,"897, Lake View Road",Mass Retail,Completed,2023-09-18,Ananya Mishra,IXYOW2504X,ananyamishra.7447@gmail.com,917718941732,Mass Retail,Completed
CUST_07448,Gaurav Patel,1989-12-11,SFBHL6536A,gauravpatel.7448@yahoo.com,+918085108057,"45, Market Road",Mass Retail,Pending,2025-03-03,Gaurav Patel,SFBHL6536A,gauravpatel.7448@yahoo.com,918085108057,Mass Retail,Pending
CUST_07449,Sanjay Kulkarni,1964-10-01,ABCDE123,sanjaykulkarni.7449@gmail.com,+916578421705,"935, Lake View Road",Mass Retail,,2021-05-19,Sanjay Kulkarni,ABCDE123,sanjaykulkarni.7449@gmail.com,916578421705,Mass Retail,
CUST_07450,Manish Menon,1960-06-10,XXOKV5357Y,manishmenon.7450@gmail.com,+919997038187,"8, Lake View Road",Mass Retail,Completed,2023-12-19,Manish Menon,XXOKV5357Y,manishmenon.7450@gmail.com,919997038187,Mass Retail,Completed
CUST_07451,Nikhil Iyer,1959-10-19,GYHZT9844S,nikhiliyer.7451@yahoo.com,+916785422145,"718, Station Road",Mass Retail,Completed,2026-01-20,Nikhil Iyer,GYHZT9844S,nikhiliyer.7451@yahoo.com,916785422145,Mass Retail,Completed
CUST_07452,Vikas Joshi,1971-10-05,EHOVF9905K,vikasjoshi.7452@gmail.com,+917967246256,"247, Park Street",Mass Retail,Completed,2024-06-20,Vikas Joshi,EHOVF9905K,vikasjoshi.7452@gmail.com,917967246256,Mass Retail,Completed
CUST_07453,Lakshmi Naidu,1952-11-08,ECQUJ1805C,lakshminaidu.7453@apexbankmail.com,+918301606901,"248, Lake View Road",Mass Retail,Completed,2025-06-14,Lakshmi Naidu,ECQUJ1805C,lakshminaidu.7453@apexbankmail.com,918301606901,Mass Retail,Completed
CUST_07454,Rohan Kumar,1994-04-06,BEJAA3588N,rohankumar.7454@yahoo.com,+916331267473,"212, Lake View Road",Mass Retail,Pending,2021-12-14,Rohan Kumar,BEJAA3588N,rohankumar.7454@yahoo.com,916331267473,Mass Retail,Pending
CUST_07455,Ishita Bose,1977-05-11,IEONA5301M,ishitabose.7455@apexbankmail.com,+916194608130,"211, Park Street",Mass Retail,Completed,2022-03-22,Ishita Bose,IEONA5301M,ishitabose.7455@apexbankmail.com,916194608130,Mass Retail,Completed
CUST_07456,Aarav Choudhary,1959-04-22,KASRL1582N,aaravchoudhary.7456@outlook.com,+916579014960,"848, Park Street",Mass Retail,Completed,2026-05-08,Aarav Choudhary,KASRL1582N,aaravchoudhary.7456@outlook.com,916579014960,Mass Retail,Completed
CUST_07457,Bhavya Reddy,1991-12-05,KMESS6635V,bhavyareddy.7457@yahoo.com,+919203586935,"843, Market Road",Mass Retail,Completed,2021-12-01,Bhavya Reddy,KMESS6635V,bhavyareddy.7457@yahoo.com,919203586935,Mass Retail,Completed
CUST_07458,Kavya Agarwal,1970-09-09,RQMSW8700H,kavyaagarwal.7458@outlook.com,+919845404066,"99, Station Road",Mass Retail,Pending,2022-01-29,Kavya Agarwal,RQMSW8700H,kavyaagarwal.7458@outlook.com,919845404066,Mass Retail,Pending
CUST_07459,Yash Gupta,1986-06-28,MYBDC4362T,yashgupta.7459@apexbankmail.com,+919865121847,"927, Lake View Road",Mass Retail,Completed,2024-10-13,Yash Gupta,MYBDC4362T,yashgupta.7459@apexbankmail.com,919865121847,Mass Retail,Completed
CUST_07460,Karan Menon,1962-07-22,MRARQ6196N,karanmenon.7460@apexbankmail.com,+916811669778,"461, Park Street",Wealth,Completed,2025-11-21,Karan Menon,MRARQ6196N,karanmenon.7460@apexbankmail.com,916811669778,Wealth,Completed
CUST_07461,Deepa Kulkarni,1982-08-19,YDNML3959C,deepakulkarni.7461@apexbankmail.com,+916768138423,"735, Station Road",Mass Retail,Completed,2025-06-21,Deepa Kulkarni,YDNML3959C,deepakulkarni.7461@apexbankmail.com,916768138423,Mass Retail,Completed
CUST_07462,Rohan Mishra,1987-08-24,OCKPM3443N,rohanmishra.7462@yahoo.com,+916625945377,"666, Park Street",Wealth,,2025-06-25,Rohan Mishra,OCKPM3443N,rohanmishra.7462@yahoo.com,916625945377,Wealth,
CUST_07463,Neha Naidu,1975-01-08,JZCSZ8708W,nehanaidu.7463@gmail.com,+918208378274,"645, Station Road",Mass Retail,Completed,2022-03-27,Neha Naidu,JZCSZ8708W,nehanaidu.7463@gmail.com,918208378274,Mass Retail,Completed
CUST_07464,Sanjay Verma,1974-08-14,EFUNX6699J,sanjayverma.7464@apexbankmail.com,+919657302221,"104, Lake View Road",Wealth,Completed,2022-02-04,Sanjay Verma,EFUNX6699J,sanjayverma.7464@apexbankmail.com,919657302221,Wealth,Completed
CUST_07465,Aditi Desai,1966-11-11,PLYXM1629R,aditidesai.7465@apexbankmail.com,+917227258009,"840, Market Road",Mass Retail,Completed,2023-08-20,Aditi Desai,PLYXM1629R,aditidesai.7465@apexbankmail.com,917227258009,Mass Retail,Completed
