Customer_ID,Name,Segment,KYC_Status,Primary_Branch,Primary_RM,Total_Balance,Account_Count,Total_Credit,Total_Debit,Transaction_Count,Days_Since_Last_Transaction,Loan_Count,Total_Loan_Amount,Max_DPD,Has_NPA,Complaint_Count,Recent_Complaint_Count,Average_CSAT,Average_Resolution_TAT,Session_Count,Recent_Session_Count,Days_Since_Last_Login,Silent_Churn_Risk_Index,Risk_Band,Primary_Risk_Reason,Secondary_Risk_Reason,Risk_Archetype,Why_At_Risk,Recommended_Action,Dim1_Value,Dim2_Outflow,Dim3_Digital,Dim4_Service,Dim5_Credit,Dim6_Data_Confidence,Is_High_Value,Is_At_Risk,Is_High_Value_At_Risk
CUST_08855,Arvind Verma,Mass Retail,Completed,BR039,RM_038,11254.45,1,16756.3,58990.12,15,280,1.0,1233287.25,8.0,N,0.0,0.0,,,18,1,86,38.33,Moderate,CREDIT_STRESS,,D: Credit Stress Driven Risk,Credit stress (Max DPD: 8.0),Branch credit review; restructuring eligibility check; RM counseling,5.16,14.76,8.16,5.1,5.15,0.0,False,False,False
CUST_08856,Aditi Reddy,Mass Retail,Completed,BR032,RM_037,44560.2,2,37229.56,82824.52,19,172,0.0,0.0,,,1.0,0.0,3.0,4.0,13,0,208,53.52,High,HIGH_RECENT_OUTFLOW,DIGITAL_ENGAGEMENT_DECLINE,C: Digital Decline + Service Friction,High recent debit outflow (score: 16/25); Declining digital engagement (score: 16/20),Digital remediation + service recovery; proactive complaint follow-up; app UX review,7.79,16.01,15.83,11.93,1.96,0.0,False,True,False
CUST_08857,Rohan Sharma,Mass Retail,Completed,BR035,RM_048,9705.88,1,24432.09,15533.28,9,56,0.0,0.0,,,2.0,0.0,4.0,2.0,19,1,38,32.73,Moderate,NO_SIGNIFICANT_SIGNAL,,F: No Dominant Archetype,No significant risk signals,Standard monitoring; no immediate action required,4.18,9.54,5.61,11.44,1.96,0.0,False,False,False
CUST_08858,Vikas Patel,Mass Retail,Completed,BR040,RM_037,47509.81,1,35465.06,26151.78,10,338,0.0,0.0,,,2.0,0.0,3.5,2.0,10,0,214,48.61,Moderate,DIGITAL_ENGAGEMENT_DECLINE,RECENT_SERVICE_FRICTION,C: Digital Decline + Service Friction,"Declining digital engagement (score: 16/20); Service friction (2 complaints, CSAT: 3.5)",Digital remediation + service recovery; proactive complaint follow-up; app UX review,7.33,11.17,15.88,12.27,1.96,0.0,False,False,False
CUST_08859,Dev Reddy,Mass Retail,Completed,BR040,RM_096,8098.62,1,15466.64,33151.56,9,80,1.0,2832197.98,3.0,N,1.0,0.0,5.0,8.0,12,2,39,31.97,Moderate,NO_SIGNIFICANT_SIGNAL,,F: No Dominant Archetype,No significant risk signals,Standard monitoring; no immediate action required,4.67,11.83,1.74,9.28,4.45,0.0,False,False,False
CUST_08860,Meera Agarwal,Mass Retail,Completed,BR027,RM_099,46274.37,1,42975.36,58942.98,11,489,0.0,0.0,,,0.0,0.0,,,19,2,36,31.18,Moderate,NO_SIGNIFICANT_SIGNAL,,F: No Dominant Archetype,No significant risk signals,Standard monitoring; no immediate action required,7.27,14.75,2.1,5.1,1.96,0.0,False,False,False
CUST_08861,Charan Kulkarni,Privileged,Completed,BR010,RM_074,336076.12,2,64510.39,17692.04,13,111,1.0,110907.69,12.0,N,1.0,0.0,4.0,5.0,17,0,136,54.46,High,DIGITAL_ENGAGEMENT_DECLINE,CREDIT_STRESS,C: Digital Decline + Service Friction,Declining digital engagement (score: 15/20); Credit stress (Max DPD: 12.0),Digital remediation + service recovery; proactive complaint follow-up; app UX review,13.55,9.89,14.69,10.85,5.48,0.0,False,True,False
CUST_08862,Karan Kulkarni,Mass Retail,Completed,BR047,RM_072,-1323.57,1,81506.27,64483.18,14,121,0.0,0.0,,,2.0,0.0,2.5,9.0,9,0,125,48.97,Moderate,HIGH_RECENT_OUTFLOW,DIGITAL_ENGAGEMENT_DECLINE,C: Digital Decline + Service Friction,"High recent debit outflow (score: 15/25); Declining digital engagement (score: 14/20); Service friction (2 complaints, CSAT: 2.5)",Digital remediation + service recovery; proactive complaint follow-up; app UX review,2.44,15.11,14.41,15.05,1.96,0.0,False,False,False
CUST_08863,Nandini Reddy,Mass Retail,Completed,BR046,RM_074,11413.16,1,37871.88,8007.42,10,56,0.0,0.0,,,0.0,0.0,,,12,0,153,30.83,Moderate,DIGITAL_ENGAGEMENT_DECLINE,,F: No Dominant Archetype,Declining digital engagement (score: 15/20),Standard monitoring; no immediate action required,4.45,4.28,15.04,5.1,1.96,0.0,False,False,False
CUST_08864,Ishita Rao,Privileged,Completed,BR042,RM_012,206876.8,1,20376.41,42721.58,10,97,1.0,1680219.41,24.0,N,2.0,0.0,3.0,5.0,9,0,491,62.22,High,DIGITAL_ENGAGEMENT_DECLINE,RECENT_SERVICE_FRICTION,C: Digital Decline + Service Friction,"Declining digital engagement (score: 17/20); Service friction (2 complaints, CSAT: 3.0); Credit stress (Max DPD: 24.0)",Digital remediation + service recovery; proactive complaint follow-up; app UX review,12.58,13.37,16.72,13.7,5.85,0.0,False,True,False
CUST_08865,Divya Naidu,Mass Retail,Completed,BR011,RM_054,11349.6,2,63845.34,36250.26,22,83,0.0,0.0,,,4.0,0.0,3.25,14.75,17,0,140,47.21,Moderate,DIGITAL_ENGAGEMENT_DECLINE,RECENT_SERVICE_FRICTION,C: Digital Decline + Service Friction,"Declining digital engagement (score: 15/20); Service friction (4 complaints, CSAT: 3.25)",Digital remediation + service recovery; proactive complaint follow-up; app UX review,5.03,9.71,14.78,15.73,1.96,0.0,False,False,False
CUST_08866,Priya Patel,Mass Retail,Completed,BR028,RM_029,2693.81,1,46648.51,73618.85,9,359,0.0,0.0,,,0.0,0.0,,,14,0,109,39.4,Moderate,HIGH_RECENT_OUTFLOW,DIGITAL_ENGAGEMENT_DECLINE,F: No Dominant Archetype,High recent debit outflow (score: 16/25); Declining digital engagement (score: 14/20),Standard monitoring; no immediate action required,2.81,15.61,13.92,5.1,1.96,0.0,False,False,False
CUST_08867,Riya Mishra,Mass Retail,Completed,BR016,RM_023,40717.0,2,135905.59,94561.55,22,51,1.0,7169444.18,11.0,N,0.0,0.0,,,12,0,144,51.62,High,HIGH_RECENT_OUTFLOW,DIGITAL_ENGAGEMENT_DECLINE,D: Credit Stress Driven Risk,High recent debit outflow (score: 18/25); Declining digital engagement (score: 15/20); Credit stress (Max DPD: 11.0),Branch credit review; restructuring eligibility check; RM counseling,8.34,17.9,14.87,5.1,5.41,0.0,False,True,False
CUST_08868,Meera Menon,Mass Retail,Completed,BR041,RM_042,30298.14,1,17253.47,9638.72,6,505,0.0,0.0,,,1.0,0.0,5.0,3.0,15,0,142,39.82,Moderate,DIGITAL_ENGAGEMENT_DECLINE,,F: No Dominant Archetype,Declining digital engagement (score: 15/20),Standard monitoring; no immediate action required,6.39,8.74,14.82,7.91,1.96,0.0,False,False,False
CUST_08869,Sanjay Mehta,Privileged,Completed,BR013,RM_032,91994.26,2,32815.78,8952789.66,21,36,3.0,3829214.66,0.0,N,3.0,0.0,4.0,13.33,9,0,196,63.56,High,HIGH_RECENT_OUTFLOW,DIGITAL_ENGAGEMENT_DECLINE,C: Digital Decline + Service Friction,"High recent debit outflow (score: 18/25); Declining digital engagement (score: 16/20); Service friction (3 complaints, CSAT: 4.0)",Digital remediation + service recovery; proactive complaint follow-up; app UX review,13.69,17.85,15.7,14.36,1.96,0.0,False,True,False
CUST_08870,Nikhil Kulkarni,Mass Retail,Completed,BR006,RM_066,36765.85,2,109534.31,75981.95,24,29,2.0,2643367.04,14.0,N,0.0,0.0,,,13,0,228,51.57,High,HIGH_RECENT_OUTFLOW,DIGITAL_ENGAGEMENT_DECLINE,D: Credit Stress Driven Risk,High recent debit outflow (score: 16/25); Declining digital engagement (score: 16/20); Credit stress (Max DPD: 14.0),Branch credit review; restructuring eligibility check; RM counseling,8.89,15.99,16.01,5.1,5.58,0.0,False,True,False
CUST_08871,Rohan Kulkarni,Mass Retail,Completed,BR034,RM_005,11693.19,2,36022.35,53134.52,13,299,0.0,0.0,,,3.0,1.0,4.0,4.67,13,0,281,53.11,High,DIGITAL_ENGAGEMENT_DECLINE,RECENT_SERVICE_FRICTION,C: Digital Decline + Service Friction,"Declining digital engagement (score: 16/20); Service friction (3 complaints, CSAT: 4.0)",Digital remediation + service recovery; proactive complaint follow-up; app UX review,5.09,14.29,16.35,15.42,1.96,0.0,False,True,False
CUST_08872,Rahul Singh,Mass Retail,Completed,BR019,RM_014,7553.16,3,118020.01,85209.12,43,140,0.0,0.0,,,0.0,0.0,,,12,1,84,35.05,Moderate,HIGH_RECENT_OUTFLOW,,B: High Outflow + Weak Supporting Evidence,High recent debit outflow (score: 16/25),Monitor for 30 days; do NOT classify as churn risk without additional signals; investigate purpose of outflow,5.0,16.07,6.92,5.1,1.96,0.0,False,False,False
CUST_08873,Nikhil Nair,Mass Retail,Completed,BR023,RM_018,1175.53,1,4946.07,31311.16,6,286,1.0,3353441.99,0.0,N,1.0,0.0,4.0,3.0,12,0,115,41.57,Moderate,DIGITAL_ENGAGEMENT_DECLINE,,C: Digital Decline + Service Friction,Declining digital engagement (score: 14/20),Digital remediation + service recovery; proactive complaint follow-up; app UX review,3.31,11.94,14.11,10.25,1.96,0.0,False,False,False
CUST_08874,Raj Kumar,Mass Retail,Completed,BR003,RM_027,3770.5,1,28508.43,18487.57,8,655,0.0,0.0,,,2.0,0.0,3.5,3.5,11,0,101,41.3,Moderate,DIGITAL_ENGAGEMENT_DECLINE,RECENT_SERVICE_FRICTION,C: Digital Decline + Service Friction,"Declining digital engagement (score: 14/20); Service friction (2 complaints, CSAT: 3.5)",Digital remediation + service recovery; proactive complaint follow-up; app UX review,3.03,10.0,13.65,12.66,1.96,0.0,False,False,False
CUST_08875,Kiran Kulkarni,Mass Retail,Completed,BR044,RM_074,8306.29,1,169951.21,34347.45,8,227,1.0,2913604.47,5.0,N,1.0,0.0,5.0,12.0,15,1,74,38.8,Moderate,NO_SIGNIFICANT_SIGNAL,,F: No Dominant Archetype,No significant risk signals,Standard monitoring; no immediate action required,4.71,12.35,7.22,9.75,4.77,0.0,False,False,False
CUST_08876,Meera Reddy,Mass Retail,Completed,BR013,RM_001,19092.65,1,97710.84,25858.08,13,237,2.0,1312717.96,15.0,N,1.0,0.0,3.0,8.0,14,0,215,52.58,High,DIGITAL_ENGAGEMENT_DECLINE,RECENT_SERVICE_FRICTION,C: Digital Decline + Service Friction,"Declining digital engagement (score: 16/20); Service friction (1 complaints, CSAT: 3.0); Credit stress (Max DPD: 15.0)",Digital remediation + service recovery; proactive complaint follow-up; app UX review,6.91,11.13,15.89,13.02,5.63,0.0,False,True,False
CUST_08877,Riya Iyer,Mass Retail,Completed,BR048,RM_031,8966.43,1,48471.6,56108.06,13,60,0.0,0.0,,,1.0,0.0,3.0,7.0,9,0,102,46.81,Moderate,DIGITAL_ENGAGEMENT_DECLINE,RECENT_SERVICE_FRICTION,C: Digital Decline + Service Friction,"Declining digital engagement (score: 14/20); Service friction (1 complaints, CSAT: 3.0)",Digital remediation + service recovery; proactive complaint follow-up; app UX review,4.06,14.3,13.69,12.8,1.96,0.0,False,False,False
CUST_08878,Yash Bose,Mass Retail,Completed,BR010,RM_025,36378.18,2,139001.11,55910.03,24,173,0.0,0.0,,,1.0,0.0,5.0,5.0,17,2,78,36.72,Moderate,NO_SIGNIFICANT_SIGNAL,,F: No Dominant Archetype,No significant risk signals,Standard monitoring; no immediate action required,7.37,14.53,4.35,8.51,1.96,0.0,False,False,False
CUST_08879,Harish Iyer,Mass Retail,Completed,BR008,RM_049,153669.0,1,73171.96,11483.76,10,163,0.0,0.0,,,5.0,1.0,4.2,9.6,13,1,37,41.03,Moderate,RECENT_SERVICE_FRICTION,HIGH_COMPLAINT_FREQUENCY,F: No Dominant Archetype,"Service friction (5 complaints, CSAT: 4.2)",Standard monitoring; no immediate action required,9.09,8.98,4.68,16.32,1.96,0.0,False,False,False
CUST_08880,Nikhil Patel,Mass Retail,Completed,BR008,RM_038,18556.47,1,10889.52,12801.13,5,83,2.0,11645533.22,19.0,N,0.0,0.0,,,15,0,129,40.95,Moderate,DIGITAL_ENGAGEMENT_DECLINE,CREDIT_STRESS,D: Credit Stress Driven Risk,Declining digital engagement (score: 15/20); Credit stress (Max DPD: 19.0),Branch credit review; restructuring eligibility check; RM counseling,6.86,8.71,14.51,5.1,5.77,0.0,False,False,False
CUST_08881,Vivek Menon,Mass Retail,Completed,BR028,RM_011,37836.67,2,152974.23,59824.72,29,57,0.0,0.0,,,0.0,0.0,,,11,0,135,45.04,Moderate,HIGH_RECENT_OUTFLOW,DIGITAL_ENGAGEMENT_DECLINE,F: No Dominant Archetype,High recent debit outflow (score: 16/25); Declining digital engagement (score: 15/20),Standard monitoring; no immediate action required,7.45,15.87,14.66,5.1,1.96,0.0,False,False,False
CUST_08882,Rakesh Rao,Mass Retail,Completed,BR045,RM_001,2030.1,1,33051.88,22623.52,9,442,0.0,0.0,,,1.0,0.0,5.0,4.0,7,0,233,39.53,Moderate,DIGITAL_ENGAGEMENT_DECLINE,,F: No Dominant Archetype,Declining digital engagement (score: 16/20),Standard monitoring; no immediate action required,2.7,10.62,16.05,8.2,1.96,0.0,False,False,False
CUST_08883,Arjun Iyer,Mass Retail,Completed,BR009,RM_084,-1417.06,1,108471.57,6946.91,9,77,0.0,0.0,,,1.0,0.0,5.0,8.0,19,0,129,36.54,Moderate,DIGITAL_ENGAGEMENT_DECLINE,,F: No Dominant Archetype,Declining digital engagement (score: 15/20),Standard monitoring; no immediate action required,2.44,8.35,14.51,9.28,1.96,0.0,False,False,False
CUST_08884,Riya Sharma,Mass Retail,Completed,BR005,RM_012,41980.75,1,84412.02,33984.64,15,352,0.0,0.0,,,1.0,0.0,5.0,1.0,8,2,36,30.11,Moderate,NO_SIGNIFICANT_SIGNAL,,F: No Dominant Archetype,No significant risk signals,Standard monitoring; no immediate action required,7.07,12.3,1.31,7.47,1.96,0.0,False,False,False
CUST_08885,Dev Reddy,Wealth,Completed,BR022,RM_015,749772.51,1,46055.6,14379.73,10,294,1.0,5607164.64,1.0,N,5.0,1.0,3.2,6.0,16,0,141,60.56,High,DIGITAL_ENGAGEMENT_DECLINE,RECENT_SERVICE_FRICTION,A: High Value + Multi-Signal Risk,"Declining digital engagement (score: 15/20); Service friction (5 complaints, CSAT: 3.2); High-value customer (Balance: ₹749,773)",Priority RM outreach within 48 hours; personalized retention offer; fee waiver review,15.08,9.39,14.8,17.25,4.04,0.0,True,True,True
CUST_08886,Ravi Singh,Mass Retail,Completed,BR003,RM_070,36663.36,2,96567.3,46134.16,29,183,0.0,0.0,,,0.0,0.0,,,15,1,80,35.65,Moderate,NO_SIGNIFICANT_SIGNAL,,F: No Dominant Archetype,No significant risk signals,Standard monitoring; no immediate action required,7.38,13.72,7.49,5.1,1.96,0.0,False,False,False
CUST_08887,Ravi Reddy,Wealth,Completed,BR030,RM_045,126562.34,2,62045.22,49181.96,21,73,0.0,0.0,,,1.0,0.0,3.0,6.0,12,0,200,58.2,High,DIGITAL_ENGAGEMENT_DECLINE,RECENT_SERVICE_FRICTION,C: Digital Decline + Service Friction,"Declining digital engagement (score: 16/20); Service friction (1 complaints, CSAT: 3.0)",Digital remediation + service recovery; proactive complaint follow-up; app UX review,13.67,14.28,15.75,12.54,1.96,0.0,True,True,True
CUST_08888,Arvind Bose,Mass Retail,Completed,BR038,RM_083,109217.23,1,17681.81,17352.42,7,235,0.0,0.0,,,0.0,0.0,,,16,3,51,27.49,Low,NO_SIGNIFICANT_SIGNAL,,F: No Dominant Archetype,No significant risk signals,Standard monitoring; no immediate action required,8.69,9.83,1.91,5.1,1.96,0.0,False,False,False
CUST_08889,Raj Rao,Mass Retail,Completed,BR044,RM_029,40836.31,1,8741.36,69310.04,6,553,1.0,5353896.61,8.0,N,1.0,0.0,5.0,1.0,14,0,176,51.22,High,HIGH_RECENT_OUTFLOW,DIGITAL_ENGAGEMENT_DECLINE,D: Credit Stress Driven Risk,High recent debit outflow (score: 15/25); Declining digital engagement (score: 15/20); Credit stress (Max DPD: 8.0),Branch credit review; restructuring eligibility check; RM counseling,7.75,15.4,15.45,7.47,5.15,0.0,False,True,False
CUST_08890,Ananya Singh,Privileged,Completed,BR007,RM_024,89612.07,2,145853.67,35677.77,27,138,1.0,7255915.99,7.0,N,1.0,0.0,4.0,10.0,17,2,57,44.99,Moderate,CREDIT_STRESS,,D: Credit Stress Driven Risk,Credit stress (Max DPD: 7.0),Branch credit review; restructuring eligibility check; RM counseling,12.15,12.54,3.34,11.92,5.04,0.0,False,False,False
CUST_08891,Rohan Mishra,Mass Retail,Completed,BR046,RM_064,10736.8,1,33872.44,18166.98,12,80,1.0,1001758.18,0.0,N,1.0,0.0,2.0,10.0,13,0,117,45.34,Moderate,DIGITAL_ENGAGEMENT_DECLINE,RECENT_SERVICE_FRICTION,C: Digital Decline + Service Friction,"Declining digital engagement (score: 14/20); Service friction (1 complaints, CSAT: 2.0)",Digital remediation + service recovery; proactive complaint follow-up; app UX review,5.1,10.14,14.18,13.96,1.96,0.0,False,False,False
CUST_08892,Pranav Agarwal,Mass Retail,Failed,BR019,RM_025,34528.76,1,36005.47,44740.05,13,142,3.0,8635127.44,4.0,N,0.0,0.0,,,11,3,71,36.75,Moderate,NO_SIGNIFICANT_SIGNAL,,F: No Dominant Archetype,No significant risk signals,Standard monitoring; no immediate action required,8.91,13.6,2.85,5.1,4.62,1.67,False,False,False
CUST_08893,Shreya Menon,Mass Retail,Failed,BR048,RM_027,19378.92,1,22979.44,87879.91,15,183,0.0,0.0,,,4.0,0.0,3.25,6.75,22,2,38,42.69,Moderate,HIGH_RECENT_OUTFLOW,RECENT_SERVICE_FRICTION,F: No Dominant Archetype,"High recent debit outflow (score: 16/25); Service friction (4 complaints, CSAT: 3.25)",Standard monitoring; no immediate action required,5.45,16.16,2.61,14.84,1.96,1.67,False,False,False
CUST_08894,Harish Gupta,Mass Retail,Completed,BR038,RM_099,761.1,1,11833.0,11699.32,7,36,2.0,1140412.17,7.0,N,1.0,0.0,3.0,12.0,17,0,122,41.13,Moderate,DIGITAL_ENGAGEMENT_DECLINE,RECENT_SERVICE_FRICTION,C: Digital Decline + Service Friction,"Declining digital engagement (score: 14/20); Service friction (1 complaints, CSAT: 3.0); Credit stress (Max DPD: 7.0)",Digital remediation + service recovery; proactive complaint follow-up; app UX review,4.0,4.26,14.34,13.49,5.04,0.0,False,False,False
CUST_08895,Pooja Agarwal,Mass Retail,Completed,BR018,RM_074,30442.79,1,15181.65,26316.74,9,367,0.0,0.0,,,0.0,0.0,,,14,0,100,38.28,Moderate,DIGITAL_ENGAGEMENT_DECLINE,,F: No Dominant Archetype,Declining digital engagement (score: 14/20),Standard monitoring; no immediate action required,6.4,11.2,13.62,5.1,1.96,0.0,False,False,False
CUST_08896,Rakesh Agarwal,Mass Retail,Completed,BR046,RM_035,12765.56,1,47128.42,29856.24,11,192,1.0,6798772.23,6.0,N,1.0,0.0,5.0,1.0,19,3,44,31.1,Moderate,NO_SIGNIFICANT_SIGNAL,,F: No Dominant Archetype,No significant risk signals,Standard monitoring; no immediate action required,5.4,11.72,1.6,7.47,4.91,0.0,False,False,False
CUST_08897,Lakshmi Patel,Mass Retail,Completed,BR048,RM_035,4171.88,1,114060.86,33663.32,13,130,0.0,0.0,,,0.0,0.0,,,8,0,108,36.32,Moderate,DIGITAL_ENGAGEMENT_DECLINE,,F: No Dominant Archetype,Declining digital engagement (score: 14/20),Standard monitoring; no immediate action required,3.11,12.26,13.89,5.1,1.96,0.0,False,False,False
CUST_08898,Meera Mishra,Mass Retail,Completed,BR039,RM_038,28881.11,1,19013.08,84136.81,14,362,0.0,0.0,,,0.0,0.0,,,12,0,171,44.74,Moderate,HIGH_RECENT_OUTFLOW,DIGITAL_ENGAGEMENT_DECLINE,F: No Dominant Archetype,High recent debit outflow (score: 16/25); Declining digital engagement (score: 15/20),Standard monitoring; no immediate action required,6.28,16.04,15.36,5.1,1.96,0.0,False,False,False
CUST_08899,Yash Kulkarni,Privileged,Completed,BR040,RM_036,34149.48,1,16652.09,32881.43,14,155,0.0,0.0,,,2.0,0.0,3.5,5.0,14,0,179,51.78,High,DIGITAL_ENGAGEMENT_DECLINE,RECENT_SERVICE_FRICTION,C: Digital Decline + Service Friction,"Declining digital engagement (score: 15/20); Service friction (2 complaints, CSAT: 3.5)",Digital remediation + service recovery; proactive complaint follow-up; app UX review,9.04,12.16,15.49,13.13,1.96,0.0,False,True,False
CUST_08900,Rahul Desai,Mass Retail,Completed,BR022,RM_100,5425.27,1,77579.19,30479.51,15,70,0.0,0.0,,,2.0,0.0,2.5,7.0,13,0,168,43.74,Moderate,DIGITAL_ENGAGEMENT_DECLINE,RECENT_SERVICE_FRICTION,C: Digital Decline + Service Friction,"Declining digital engagement (score: 15/20); Service friction (2 complaints, CSAT: 2.5)",Digital remediation + service recovery; proactive complaint follow-up; app UX review,3.4,8.41,15.3,14.67,1.96,0.0,False,False,False
CUST_08901,Nandini Verma,Mass Retail,Completed,BR014,RM_095,15765.49,1,27809.83,19163.94,10,260,0.0,0.0,,,0.0,0.0,,,21,1,39,28.23,Low,NO_SIGNIFICANT_SIGNAL,,F: No Dominant Archetype,No significant risk signals,Standard monitoring; no immediate action required,5.05,10.11,6.01,5.1,1.96,0.0,False,False,False
CUST_08902,Priya Mehta,Mass Retail,Pending,BR030,RM_091,5412.02,1,21349.44,9360.69,9,38,2.0,6169616.12,10.0,N,0.0,0.0,,,19,2,42,26.68,Low,CREDIT_STRESS,,D: Credit Stress Driven Risk,Credit stress (Max DPD: 10.0),Branch credit review; restructuring eligibility check; RM counseling,4.9,7.98,2.53,5.1,5.34,0.83,False,False,False
CUST_08903,Lakshmi Kulkarni,Mass Retail,Completed,BR027,RM_022,11054.48,3,42789.12,180888.04,41,79,1.0,641083.91,6.0,N,0.0,0.0,,,16,0,121,48.4,Moderate,HIGH_RECENT_OUTFLOW,DIGITAL_ENGAGEMENT_DECLINE,F: No Dominant Archetype,High recent debit outflow (score: 18/25); Declining digital engagement (score: 14/20),Standard monitoring; no immediate action required,6.34,17.74,14.31,5.1,4.91,0.0,False,False,False
CUST_08904,Charan Kumar,Mass Retail,Pending,BR047,RM_003,99257.99,1,26175.31,850.28,4,479,0.0,0.0,,,1.0,0.0,5.0,6.0,19,0,220,44.13,Moderate,DIGITAL_ENGAGEMENT_DECLINE,,F: No Dominant Archetype,Declining digital engagement (score: 16/20),Standard monitoring; no immediate action required,8.56,8.02,15.95,8.81,1.96,0.83,False,False,False
CUST_08905,Gaurav Kulkarni,Wealth,Completed,BR008,RM_027,1261793.08,1,138167.88,41452.46,13,88,1.0,526512.28,11.0,N,1.0,0.0,5.0,5.0,15,0,135,53.35,High,DIGITAL_ENGAGEMENT_DECLINE,CREDIT_STRESS,A: High Value + Multi-Signal Risk,"Declining digital engagement (score: 15/20); Credit stress (Max DPD: 11.0); High-value customer (Balance: ₹1,261,793)",Priority RM outreach within 48 hours; personalized retention offer; fee waiver review,15.22,9.55,14.66,8.51,5.41,0.0,True,True,True
CUST_08906,Varun Menon,Mass Retail,Completed,BR001,RM_017,38488.82,2,67522.89,101881.1,25,416,0.0,0.0,,,2.0,0.0,3.5,5.0,16,1,59,45.63,Moderate,HIGH_RECENT_OUTFLOW,RECENT_SERVICE_FRICTION,F: No Dominant Archetype,"High recent debit outflow (score: 17/25); Service friction (2 complaints, CSAT: 3.5)",Standard monitoring; no immediate action required,7.48,16.56,6.5,13.13,1.96,0.0,False,False,False
CUST_08907,Ananya Rao,Mass Retail,Pending,BR007,RM_056,10558.48,1,17169.74,52066.99,10,140,0.0,0.0,,,3.0,0.0,3.33,8.67,18,1,81,44.2,Moderate,RECENT_SERVICE_FRICTION,,F: No Dominant Archetype,"Service friction (3 complaints, CSAT: 3.33)",Standard monitoring; no immediate action required,4.32,14.21,7.96,14.92,1.96,0.83,False,False,False
CUST_08908,Nikhil Naidu,Privileged,Completed,BR049,RM_072,8478.77,1,85833.79,18017.5,14,696,0.0,0.0,,,1.0,0.0,4.0,8.0,22,2,60,33.88,Moderate,NO_SIGNIFICANT_SIGNAL,,F: No Dominant Archetype,No significant risk signals,Standard monitoring; no immediate action required,6.38,9.93,3.99,11.62,1.96,0.0,False,False,False
CUST_08909,Mohan Agarwal,Mass Retail,Completed,BR025,RM_062,11328.47,2,82438.71,68278.12,25,403,1.0,342446.06,2.0,N,1.0,0.0,4.0,10.0,13,0,117,51.48,High,HIGH_RECENT_OUTFLOW,DIGITAL_ENGAGEMENT_DECLINE,C: Digital Decline + Service Friction,High recent debit outflow (score: 15/25); Declining digital engagement (score: 14/20),Digital remediation + service recovery; proactive complaint follow-up; app UX review,5.78,15.35,14.18,11.92,4.25,0.0,False,True,False
CUST_08910,Deepa Naidu,Privileged,Completed,BR050,RM_003,5286.6,1,69363.55,15509.73,12,153,0.0,0.0,,,0.0,0.0,,,16,2,53,25.37,Low,NO_SIGNIFICANT_SIGNAL,,F: No Dominant Archetype,No significant risk signals,Standard monitoring; no immediate action required,5.77,9.55,2.99,5.1,1.96,0.0,False,False,False
CUST_08911,Priya Desai,Mass Retail,Completed,BR027,RM_058,23303.71,1,17461.08,27649.4,10,124,0.0,0.0,,,1.0,0.0,5.0,5.0,19,1,68,35.11,Moderate,NO_SIGNIFICANT_SIGNAL,,F: No Dominant Archetype,No significant risk signals,Standard monitoring; no immediate action required,5.84,11.41,7.39,8.51,1.96,0.0,False,False,False
CUST_08912,Manish Gupta,Mass Retail,Pending,BR035,RM_080,12072.82,1,2587.57,10745.3,5,637,1.0,163643.01,8.0,N,0.0,0.0,,,8,0,102,38.97,Moderate,DIGITAL_ENGAGEMENT_DECLINE,CREDIT_STRESS,D: Credit Stress Driven Risk,Declining digital engagement (score: 14/20); Credit stress (Max DPD: 8.0),Branch credit review; restructuring eligibility check; RM counseling,5.31,8.89,13.69,5.1,5.15,0.83,False,False,False
CUST_08913,Priya Naidu,Mass Retail,Completed,BR007,RM_078,1186.15,1,36352.59,29541.82,7,175,0.0,0.0,,,1.0,0.0,4.0,8.0,15,0,119,42.07,Moderate,DIGITAL_ENGAGEMENT_DECLINE,,C: Digital Decline + Service Friction,Declining digital engagement (score: 14/20),Digital remediation + service recovery; proactive complaint follow-up; app UX review,2.56,11.69,14.24,11.62,1.96,0.0,False,False,False
CUST_08914,Kiran Naidu,Mass Retail,Pending,BR020,RM_008,28371.7,3,92004.74,66328.45,29,34,0.0,0.0,,,1.0,0.0,3.0,3.0,18,1,30,41.87,Moderate,NO_SIGNIFICANT_SIGNAL,,F: No Dominant Archetype,No significant risk signals,Standard monitoring; no immediate action required,7.44,14.98,5.02,11.64,1.96,0.83,False,False,False
CUST_08915,Rohan Nair,Mass Retail,Completed,BR018,RM_016,658.67,1,22034.8,34797.94,8,275,0.0,0.0,,,2.0,0.0,4.0,5.0,15,0,386,45.79,Moderate,DIGITAL_ENGAGEMENT_DECLINE,RECENT_SERVICE_FRICTION,C: Digital Decline + Service Friction,"Declining digital engagement (score: 17/20); Service friction (2 complaints, CSAT: 4.0)",Digital remediation + service recovery; proactive complaint follow-up; app UX review,2.49,12.41,16.63,12.3,1.96,0.0,False,False,False
CUST_08916,Sahil Reddy,Mass Retail,Completed,BR046,RM_003,9878.27,1,44812.19,30880.18,13,179,1.0,3414102.45,14.0,N,0.0,0.0,,,15,0,95,40.96,Moderate,DIGITAL_ENGAGEMENT_DECLINE,CREDIT_STRESS,D: Credit Stress Driven Risk,Declining digital engagement (score: 13/20); Credit stress (Max DPD: 14.0),Branch credit review; restructuring eligibility check; RM counseling,4.95,11.88,13.45,5.1,5.58,0.0,False,False,False
